Iteration Number,Power Output,yaw_angle
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481
6.83887845201239,4.221529122230817,4.221529122230817,4.2215291222308196,4.221529122230817,4.221529122230818,4.221529122230817,4.415626529742158,4.415626529742158,4.415626558305972,4.415626529742158,4.4156265295633075,4.415626529742158,4.216114601015248,4.906035445627276,4.906035445627276,4.906035439141988,4.906035445627276,4.9060354447310965,4.906035445627276,4.864149734018263,4.910086424495392,4.910086424495392,4.910086420400593,4.910086424495392,4.910086424969813,4.9100864244953915,4.8057537008073385,4.287634629061791,4.913253253286896,4.913253253286896,4.91325325657448,4.913253253286896,4.913253253714956,4.913253253416078,3.885697553628281,4.906782302139625,4.914164322384505,4.914164322384505,4.914164325625768,4.914164322384505,4.914164322817356,4.914164322079975,4.803331894021066,4.911163796281971,4.912410717703983,4.9156934521587115,4.9156934521587115,4.91569345463985,4.9156934521587115,4.915693451025376,4.915693451889862,4.238377761604854,4.9091605834771395,4.917241839240433,4.917241839240433,4.917241838912666,4.917241839240433,4.917241839689062,4.917241839053614,4.714045740183397,4.911757926056956,4.917210451614189,4.917253279755164,4.917253279755164,4.917253279319532,4.917253279755163,4.917253280204776,4.917253279561257,4.865667831494882,4.916783474455533,4.917252510437017,4.917254207503796,4.917254207503796,4.917254207066721,4.917254207538702,4.9172542079534365,4.917254207310526,3.7142164711754333,4.904626507767341,4.915859522094503,4.917214494461272,4.917298663648526,4.917298663648526,4.917298663177174,4.91729866368238,4.917298664098824,4.917298663470847,4.911570101423051,4.916293832608871,4.917213373422668,4.917312679062175,4.917312679062175,4.9173126785829036,4.917312679095922,4.917312679512778,4.917312678886991,4.908724737858306,4.913112244973289,4.9165595889953515,4.917226307467213,4.917320676695695,4.917320676695695,4.917320676213339,4.9173206767293856,4.9173206771464795,4.9173206765215935,4.898106768893373,4.90994866981736,4.914810190560573,4.916913924008431,4.917265162267712,4.9173151538512405,4.917321274296014,4.917321274296014,4.91732127381346,4.917321274329702,4.917321274746811,4.917321274121974,4.780781606504202,4.910138721253024,4.914679111652926,4.916883451054725,4.917259535593813,4.91731325162858,4.9173207279837685,4.917321393109088,4.917321393109088,4.917321392626499,4.9173213931427755,4.917321393559888,4.91732139293506,4.791205209649911,4.910219998881035,4.914435967322241,4.916829061416387,4.917251053956928,4.917311808065895,4.917320303219555,4.917321480723411,4.917321480723411,4.917321480240801,4.917321480757098,4.917321479544106,4.917321480549392,4.917391958806527,4.917391958806527,4.91739195913463,4.917391958789016,4.917391959255943,4.917391958890981,4.917426477024819,4.917426477024819,4.917426477053665,4.917426477025287,4.917426477473813,4.917426477015683,4.91742654710267,4.91742654710267,4.917426547129725,4.917426547103154,4.9174265475516625,4.917426547094287,4.917426468738654,4.9174265756006275,4.9174265756006275,4.917426575623689,4.9174265756010405,4.91742657441936,4.917426575593483,4.9174266771534185,4.9174266771534185,4.917426677173606,4.917426677153758,4.917426675972145,4.9174266771472315,4.917426718972559,4.917426725824457,4.917426725824457,4.91742672583795,4.9174267258246855,4.917426726273447,4.9174267258203335,4.917426776104641,4.917426776104641,4.917426776112609,4.917426776104784,4.91742677655363,4.917426776102177,4.91742682858891,4.91742682858891,4.917426828587434,4.917426828588889,4.9174268290379,4.917426828589352,4.917426811685894,4.917426837547466,4.917426837547466,4.917426837545158,4.91742683754743,4.917426837996456,4.917426837548164,4.917426144400995,4.917426786856111,4.9174268429123895,4.9174268429123895,4.917426842909829,4.917426842912349,4.91742684336138,4.917426842913166,4.917424040842343,4.917426550395704,4.917426817300589,4.917426845437688,4.917426845437688,4.917426845435046,4.917426845437647,4.91742684588668,4.917426845438489,4.917421227846287,4.917426243297602,4.91742677213718,4.91742683977818,4.917426846221473,4.4516688465834156,4.4516688465834156,4.451668821957494,4.451668856273922,4.451668848077488,4.451668851065577,4.6333420122354925,4.6333420122354925,4.633341988775409,4.633342018767838,4.633342011408614,4.63334201002859,4.1322507990559085,4.1322507990559085,4.13225080628329,4.132250805108137,4.132250798461562,4.132250798884375,4.267946182231759,4.267946182231759,4.267946209745064,4.267946192141828,4.2679461878,4.26794619374526,4.789898402096285,4.789898402096285,4.78989838937418,4.789898397360286,4.789898403841852,4.789898407035031,2.0631031575462235,4.474042697016254,4.872956221492285,4.872956221492285,4.8729562272385,4.872956220521512,4.87295622247364,4.872956224610934,2.0631031575462235,4.8930033944793685,4.8930033944793685,4.893003390866395,4.893003398025249,4.89300339491191,4.8930033959495605,3.6909322767928567,4.89116465993686,4.896320477422923,4.896320477422923,4.8963204716000845,4.89632047928751,4.896320477809405,4.896320478827393,3.9558705875519826,4.892418713328756,4.8971312212934945,4.8971312212934945,4.89713121437242,4.897131222546552,4.897131221579034,4.897131222482039,4.083138117585766,4.083138117585766,4.083138118905813,4.083138111797955,4.083138120183169,4.0831381193768985,3.819797508069316,4.093898307522526,4.093898307522526,4.093898314606853,4.093898301017387,4.093898309844636,4.093898307926196,2.0631031575462235,4.131358569570584,4.131358569570584,4.131358562737092,4.13135856458524,4.131358572211472,4.131358573262284,4.803162938549151,4.803162938549151,4.803162933881151,4.803162949112213,4.803162938714707,4.803162936354906,4.541157455194832,4.541157455194832,4.541157430634256,4.541157456611437,4.54115745755881,4.541157457797095,4.504764375833024,4.504764375833024,4.504764394920068,4.504764388337749,4.504764379926198,4.504764367290071,4.248109027109559,4.248109027109559,4.248109050862958,4.248109016910495,4.248109030026413,4.248109020762515,4.223252731001472,4.223252731001472,4.223252738326461,4.223252732390161,4.223252731253878,4.223252731971024,2.0631031575462235,4.3572168488774174,4.3572168488774174,4.357216873185819,4.357216848300174,4.357216848730719,4.357216848714347,2.0631031575462235,4.656900604145115,4.656900604145115,4.65690063342736,4.656900609365144,4.656900604642764,4.656900605797292,2.0631031575462235,4.719968239093995,4.719968239093995,4.71996825513917,4.719968249325447,4.71996824003519,4.719968242218691,4.518613996347299,4.518613996347299,4.5186140142206845,4.518613983601728,4.518614000841621,4.518613986527464,4.2283705254533075,4.2283705254533075,4.2283705015696595,4.228370535561867,4.228370526034083,4.2283705271466925,4.565417891296233,4.565417891296233,4.565417922324177,4.565417888315594,4.565417893168631,4.565417884994543,2.0631031575462235,4.863324072470491,4.863324072470491,4.86332407793694,4.86332407969241,4.863324072718296,4.8633240719159945,4.667470760920733,4.667470760920733,4.667470768829724,4.667470773795656,4.667470763646525,4.66747075472778,4.242114713866058,4.242114713866058,4.242114689401215,4.242114693946999,4.242114713973818,4.242114712124024,4.122304375371376,4.122304375371376,4.1223043816351845,4.1223043716975205,4.122304378037962,4.122304381520795,2.0631031575462235,4.533500431437403,4.533500431437403,4.533500464931228,4.533500431462013,4.53350043174666,4.533500432048847,2.0631031575462235,4.781555661342365,4.781555661342365,4.78155567943375,4.781555669125298,4.781555661075845,4.781555659981911,4.75170229195355,4.75170229195355,4.75170227124337,4.751702296256934,4.751702291934288,4.75170229308869,4.072666094354012,4.072666094354012,4.072666070645336,4.072666110707408,4.072666094507921,4.072666094049999,4.284004577090199,4.284004577090199,4.284004603404979,4.2840045739234185,4.2840045800755515,4.284004569539381,2.0631031575462235,4.810361241269123,4.810361241269123,4.810361259982236,4.81036124723717,4.8103612415603365,4.810361241488306,4.476695545986656,4.476695545986656,4.476695521388988,4.476695536001995,4.47669554648232,4.4766955442729275,4.493093745919912,4.493093745919912,4.493093775208706,4.493093755007794,4.493093746723244,4.493093743402536,4.7069943630129645,4.7069943630129645,4.706994343479696,4.7069943594509,4.706994366473572,4.706994355641311,2.0631031575462235,4.380554986690224,4.898876679284067,4.898876679284067,4.898876682822061,4.898876680980233,4.89887668006811,4.898876676884404,4.346421127789576,4.346421127789576,4.346421103069751,4.346421129454208,4.346421131344399,4.346421136196509,4.725097047710988,4.725097047710988,4.72509703275931,4.725097035845888,4.725097048607147,4.725097045006747,4.349622890812882,4.349622890812882,4.349622916899935,4.34962288711467,4.349622891540686,4.349622888403463
